year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2018,3972.32375,2,3,2,3,3,1,2,5,1,1,3,2,2,0,1,1,1,1,1,2,2
2018,3972.32375,2,3,2,3,3,1,2,5,1,1,3,2,2,0,1,4,2,0,0,2,3
2018,1388.95033,2,2,2,2,1,1,6,4,2,1,3,2,2,0,1,4,2,0,0,2,4
2018,1662.71254,2,1,2,1,7,4,6,1,2,1,1,2,1,4,1,3,1,1,1,2,1
2018,1662.71254,2,1,2,1,7,4,6,1,2,1,1,2,2,0,1,4,2,0,0,1,1
2018,983.02321,1,1,2,1,1,1,4,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2018,728.46404,1,1,2,1,7,4,5,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2018,401.51581,2,1,2,1,6,3,5,1,2,2,6,2,1,3,1,1,1,1,2,1,1
2018,1350.4348,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,0,0,1,1
2018,1350.4348,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,0,0,1,1
2018,1433.7832,1,2,2,2,7,2,6,5,2,1,4,2,2,0,1,4,2,0,0,2,3
2018,3056.36087,1,1,2,1,6,2,7,1,4,3,4,1,2,0,1,4,2,0,0,2,3
2018,3056.36087,1,1,2,1,6,2,7,1,4,3,4,2,3,5,1,4,2,0,0,2,3
2018,3056.36087,1,1,2,1,6,2,7,1,4,3,5,2,2,0,1,4,2,0,0,2,3
2018,3056.36087,1,1,2,1,6,2,7,1,4,3,5,2,2,0,1,4,2,0,0,2,3
2018,3596.61349,2,1,2,1,6,4,7,3,3,1,1,2,2,0,1,4,2,0,0,2,5
2018,2641.02058,2,1,2,1,8,3,2,2,3,1,3,2,2,0,1,2,1,0,0,2,1
2018,4243.85677,2,2,2,2,5,4,5,2,3,1,2,1,1,1,1,3,1,0,0,2,1
2018,1009.9574,1,1,2,1,7,1,2,2,2,1,4,2,3,5,1,4,2,0,0,2,1
2018,2131.59538,1,1,2,1,3,1,88,1,2,2,3,2,2,0,1,4,2,0,0,2,2
2018,2276.0945,1,1,2,1,5,1,2,1,3,3,3,1,2,0,1,2,1,1,1,2,1
2018,2276.0945,1,1,2,1,5,1,2,1,3,3,3,1,2,0,1,2,1,1,1,2,1
2018,2276.0945,1,1,2,1,5,1,2,1,3,3,2,1,2,0,1,2,1,0,0,2,1
2018,2276.0945,1,1,2,1,5,1,2,1,3,3,4,1,3,5,1,4,2,0,0,2,1
2018,606.90018,2,1,2,1,8,3,4,1,2,2,2,1,2,0,1,4,2,1,1,1,1
2018,1337.16774,1,1,2,1,8,2,7,0,2,2,4,2,1,1,1,3,1,0,0,2,1
2018,482.71761,2,1,2,1,5,1,2,1,2,1,3,1,3,5,1,4,2,0,0,1,1
2018,1245.67713,2,1,2,1,7,2,7,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2018,727.994,2,1,2,1,6,2,7,1,4,2,3,1,2,0,1,1,1,1,2,1,5
2018,2470.83179,1,1,2,1,8,2,5,1,4,3,3,2,2,0,1,4,2,0,0,2,5
2018,1559.73785,2,1,2,1,2,1,6,2,4,2,3,1,2,0,1,1,1,0,0,1,4
2018,821.64182,1,1,1,4,1,1,6,0,4,2,3,1,2,0,1,3,1,1,2,2,4
2018,2543.14513,2,1,1,4,3,1,6,4,4,1,4,2,3,5,1,4,2,0,0,2,3
2018,578.57336,1,1,2,1,8,4,4,3,4,1,3,2,2,0,1,4,2,0,0,2,1
2018,563.49794,2,3,2,3,5,1,88,5,4,1,1,1,1,3,1,3,1,1,1,2,1
2018,563.49794,2,3,2,3,5,1,88,5,4,1,1,8,2,0,1,4,2,0,0,,1
2018,1859.0359,2,1,1,4,5,4,7,1,3,3,1,1,2,0,1,4,2,1,2,1,1
2018,12261.95,2,1,2,1,7,4,5,3,1,1,3,1,1,3,1,3,1,1,2,2,4
2018,1701.89135,1,1,1,4,6,2,88,1,3,2,6,2,2,0,1,4,2,0,0,2,3
2018,1905.00047,1,1,2,1,6,2,6,2,3,1,4,1,3,5,1,4,2,0,0,2,3
2018,2208.38125,1,1,2,1,7,2,3,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2018,16043.3217,2,1,1,4,7,4,1,3,3,1,3,2,2,0,1,4,2,0,0,2,1
2018,1085.23388,2,1,1,4,5,2,6,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,1085.23388,2,1,1,4,5,2,6,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,422.86342,2,1,2,1,6,4,7,1,3,2,3,2,2,0,1,4,2,1,2,2,3
2018,828.31009,1,1,2,1,7,1,88,0,3,3,4,2,2,0,1,4,2,0,0,2,3
2018,1786.48327,2,2,2,2,6,1,1,5,2,1,6,2,2,0,2,5,3,0,0,2,3
2018,1020.18557,2,1,2,1,3,1,7,1,4,2,3,1,2,0,1,2,1,0,0,2,2
2018,2467.6998,2,1,2,1,8,1,6,4,4,1,6,2,3,5,2,5,3,0,0,2,3
2018,3217.06606,2,1,2,1,6,2,3,0,4,2,3,1,2,0,1,4,2,0,0,2,1
2018,3217.06606,2,1,2,1,6,2,3,0,4,2,3,1,2,0,1,4,2,0,0,1,1
2018,972.66792,2,3,2,3,4,1,5,1,4,2,4,2,3,5,1,1,1,0,0,2,3
2018,4463.8742,1,3,2,3,1,1,1,1,4,3,4,1,2,0,1,4,2,0,0,2,4
2018,4463.8742,1,3,2,3,1,1,1,1,4,3,4,1,2,0,1,4,2,1,1,2,4
2018,3137.5113,2,1,2,1,2,1,4,1,4,3,4,2,2,0,1,1,1,0,0,2,2
2018,1443.75413,2,1,2,1,5,1,88,0,1,3,3,2,2,0,1,4,2,0,0,2,2
2018,817.26054,2,1,2,1,7,4,6,1,3,1,3,1,2,0,1,2,1,0,0,2,1
2018,817.26054,2,1,2,1,7,4,6,1,3,1,3,1,2,0,1,4,2,0,0,2,1
2018,4605.75481,1,3,2,3,7,1,7,1,3,2,3,1,2,0,1,4,2,0,0,2,4
2018,2168.93615,2,1,2,1,5,2,6,1,4,3,4,1,1,1,1,3,1,1,2,2,3
2018,983.16535,1,1,2,1,6,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2018,3989.75788,2,1,2,1,7,2,88,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2018,3989.75788,2,1,2,1,7,2,88,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2018,3989.75788,2,1,2,1,7,2,88,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2018,2166.82134,1,1,2,1,5,2,6,1,4,3,4,1,2,0,1,4,2,0,0,2,5
2018,2227.26564,1,1,2,1,1,1,7,3,4,1,3,2,2,0,1,4,2,0,0,2,4
2018,847.4504,1,1,2,1,8,4,6,1,4,2,3,2,1,1,1,2,1,0,0,2,1
2018,4665.31906,2,1,2,1,5,1,3,1,2,2,5,2,2,0,1,4,2,0,0,2,4
2018,1020.89063,1,1,2,1,5,1,6,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2018,2022.75629,2,1,2,1,5,4,2,1,4,3,3,1,1,3,1,3,1,0,0,2,1
2018,1315.91143,1,1,2,1,6,4,6,1,4,2,1,2,2,0,1,4,2,0,0,2,1
2018,1315.91143,1,1,2,1,6,4,6,1,4,2,1,2,2,0,1,4,2,0,0,2,1
2018,2017.61792,1,1,2,1,5,1,5,1,4,1,3,1,2,0,1,4,2,0,0,2,3
2018,968.47128,1,1,2,1,7,5,3,1,4,2,1,2,1,3,1,3,1,0,0,2,1
2018,968.47128,1,1,2,1,7,5,3,1,4,2,1,2,1,3,1,3,1,1,1,2,1
2018,1692.46145,1,1,2,1,7,1,7,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2018,1174.33383,1,1,2,1,6,1,7,4,4,1,4,2,2,0,1,4,2,1,2,2,2
2018,1763.67929,1,3,2,3,6,1,7,1,4,1,6,2,2,0,1,4,2,0,0,2,3
2018,1763.67929,1,3,2,3,6,1,7,1,4,1,6,2,2,0,1,4,2,0,0,2,3
2018,1076.45411,1,1,1,4,7,2,3,1,4,2,4,1,3,5,1,4,2,0,0,2,3
2018,3972.32375,2,3,2,3,3,1,2,5,1,1,3,2,2,0,1,1,1,0,0,2,3
2018,7462.83241,2,1,2,1,2,1,2,5,1,1,4,2,2,0,1,1,1,0,0,2,3
2018,1698.34252,1,2,2,2,7,1,2,1,3,2,1,1,2,0,2,5,3,0,0,2,1
2018,3330.78555,1,1,2,1,7,1,2,2,1,1,3,1,2,0,1,4,2,0,0,2,1
2018,1675.05126,1,2,2,2,6,2,7,1,3,2,4,2,1,1,1,3,1,0,0,2,3
2018,1675.05126,1,2,2,2,6,2,7,1,3,2,4,2,1,1,1,2,1,0,0,2,1
2018,1675.05126,1,2,2,2,6,2,7,1,3,2,4,2,1,1,1,2,1,0,0,2,3
2018,2459.88275,2,1,2,1,5,1,7,4,3,1,5,2,2,0,1,4,2,0,0,2,3
2018,1096.97173,1,1,2,1,6,2,7,0,3,2,3,2,2,0,1,4,2,1,1,2,3
2018,2132.38598,2,1,2,1,4,1,7,1,3,2,4,2,2,0,1,4,2,0,0,2,5
2018,822.86021,1,1,2,1,6,1,5,0,3,2,5,1,1,1,1,3,1,0,0,2,5
2018,822.86021,1,1,2,1,6,1,5,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2018,1352.60141,1,1,2,1,7,5,7,1,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,1352.60141,1,1,2,1,7,5,7,1,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,1352.60141,1,1,2,1,7,5,7,1,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,3842.63199,1,2,2,2,5,1,6,1,3,2,5,3,1,1,1,3,1,1,2,2,3
2018,2296.84553,1,3,2,3,7,4,7,4,4,1,4,1,2,0,1,4,2,0,0,2,1
2018,1498.06648,2,3,2,3,8,3,3,1,3,2,2,1,2,0,1,4,2,1,2,2,1
2018,1498.06648,2,3,2,3,8,3,3,1,3,2,2,2,2,0,1,4,2,0,0,2,1
2018,1498.06648,2,3,2,3,8,3,3,1,3,2,2,2,2,0,1,4,2,0,0,2,1
2018,1399.53792,2,1,2,1,7,4,7,5,1,1,2,1,2,0,1,4,2,0,0,1,1
2018,783.87972,1,1,2,1,5,2,7,0,3,3,6,1,2,0,1,4,2,0,0,2,3
2018,783.87972,1,1,2,1,5,2,7,0,3,3,6,2,2,0,1,4,2,0,0,2,3
2018,783.87972,1,1,2,1,5,2,7,0,3,3,6,2,2,0,1,4,2,0,0,2,3
2018,989.46129,2,1,2,1,4,2,7,1,3,1,4,1,2,0,1,4,2,0,0,2,3
2018,2009.43344,1,2,2,2,6,5,5,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2018,2060.59808,1,1,1,4,6,2,88,5,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,2541.44021,1,1,2,1,7,2,4,0,1,2,3,1,2,0,1,4,2,0,0,2,5
2018,1665.93964,2,1,2,1,6,4,2,0,3,3,2,1,1,1,1,3,1,0,0,2,1
2018,1665.93964,2,1,2,1,6,4,2,0,3,3,2,2,1,1,1,3,1,1,2,2,1
2018,7111.65025,1,1,2,1,4,1,3,0,3,2,4,1,1,3,1,3,1,1,2,2,3
2018,5128.03184,2,1,2,1,5,1,5,2,3,1,3,1,2,0,1,4,2,0,0,2,2
2018,1996.6667,1,1,1,4,6,2,7,1,3,2,4,1,1,1,1,3,1,0,0,2,5
2018,1996.6667,1,1,1,4,6,2,7,1,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,1996.6667,1,1,1,4,6,2,7,1,3,2,4,1,1,3,1,3,1,0,0,2,3
2018,1996.6667,1,1,1,4,6,2,7,1,3,2,4,1,1,2,1,3,1,0,0,2,5
2018,1749.51783,2,1,1,4,7,3,2,5,3,1,4,1,1,1,1,3,1,0,0,2,3
2018,1118.07147,2,2,2,2,7,1,2,1,1,1,4,2,2,0,1,4,2,0,0,2,1
2018,1118.07147,2,2,2,2,7,1,2,1,1,1,1,2,2,0,1,4,2,0,0,2,1
2018,5836.76083,1,1,2,1,3,1,1,0,3,3,4,2,1,1,1,3,1,0,0,2,2
2018,1673.95694,2,1,1,4,7,2,6,3,3,1,4,2,2,0,1,4,2,0,0,2,1
2018,1209.95976,2,3,2,3,4,1,7,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2018,1422.71484,1,3,2,3,1,1,7,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2018,1262.70218,1,1,2,1,7,2,88,0,4,2,4,1,2,0,1,4,2,0,0,2,1
2018,1805.83597,1,1,2,1,5,1,7,1,4,2,4,1,3,5,1,4,2,0,0,2,3
2018,9794.7301,2,1,2,1,7,2,88,1,3,2,1,2,2,0,1,4,2,0,0,1,1
2018,1417.83444,1,1,2,1,5,1,6,1,3,2,2,1,1,2,1,3,1,0,0,2,1
2018,1048.22132,1,1,2,1,7,1,1,4,3,1,3,1,1,4,1,3,1,0,0,2,2
2018,856.87584,1,2,2,2,7,4,88,4,3,1,3,1,2,0,1,4,2,0,0,2,3
2018,884.38075,1,1,2,1,5,2,7,1,2,2,4,2,1,2,1,2,1,0,0,2,3
2018,1181.14865,2,2,2,2,6,1,1,3,2,1,1,1,1,3,1,3,1,1,2,2,1
2018,845.95156,2,2,2,2,8,4,2,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2018,2200.46883,1,2,2,2,6,1,5,1,3,1,4,1,1,1,1,3,1,1,1,2,3
2018,13468.2288,1,1,2,1,6,5,2,1,2,3,2,2,3,5,1,4,2,0,0,2,3
2018,1786.93007,1,1,2,1,1,1,2,1,3,2,3,1,1,2,1,3,1,0,0,2,1
2018,1103.50447,1,1,1,4,1,1,5,4,3,1,3,1,2,0,1,4,2,0,0,2,4
2018,3688.06011,1,2,2,2,2,1,88,1,2,2,4,3,1,3,1,3,1,0,0,1,4
2018,1268.10487,2,1,2,1,8,4,2,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2018,1242.16835,1,1,2,1,6,2,6,1,2,2,4,1,2,0,1,4,2,0,0,2,3
2018,1983.59964,2,1,2,1,4,1,6,2,3,1,3,2,2,0,1,4,2,0,0,1,5
2018,1093.20229,2,2,2,2,6,1,88,3,3,1,4,1,1,1,1,2,1,0,0,2,1
2018,1451.20304,1,1,2,1,7,2,6,1,3,3,3,2,2,0,1,4,2,0,0,2,3
2018,1638.69053,1,3,2,3,4,1,7,0,3,2,4,3,2,0,1,4,2,0,0,2,3
2018,1621.54883,1,1,2,1,6,2,7,1,3,2,4,1,1,1,1,2,1,0,0,2,3
2018,2076.6941,1,1,2,1,3,1,1,0,3,3,4,2,1,1,1,3,1,0,0,2,5
2018,2197.38825,1,1,2,1,2,1,6,0,1,2,5,1,2,0,1,4,2,0,0,2,4
2018,1778.47914,1,1,2,1,6,2,4,5,3,1,3,2,2,0,1,4,2,0,0,2,3
2018,2102.77887,1,2,2,2,6,1,6,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2018,936.14913,2,2,2,2,6,5,4,5,1,1,4,1,3,5,1,2,1,0,0,2,3
2018,936.14913,2,2,2,2,6,5,4,5,1,1,4,2,1,1,1,2,1,0,0,2,3
2018,3752.40571,1,1,2,1,5,2,4,1,4,2,4,2,3,5,1,4,2,0,0,2,1
2018,3556.87983,1,1,2,1,6,2,7,1,4,2,6,1,2,0,1,4,2,0,0,2,3
2018,2318.91211,2,1,2,1,8,3,88,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2018,1691.85714,2,1,2,1,6,1,5,0,1,2,5,1,2,0,1,4,2,0,0,2,1
2018,2669.6751,1,1,2,1,8,2,6,1,4,1,4,2,2,0,1,4,2,0,0,2,1
2018,3269.05135,1,2,2,2,6,1,3,3,4,1,2,1,2,0,1,4,2,0,0,2,1
2018,2539.9897,1,1,2,1,6,1,6,3,4,1,4,1,2,0,1,3,1,1,2,2,3
2018,3074.29873,1,3,2,3,6,2,88,2,4,2,4,2,1,3,1,3,1,0,0,1,1
2018,18444.38034,2,1,2,1,6,4,7,4,4,1,4,2,2,0,1,4,2,0,0,2,5
2018,2680.0293,1,1,2,1,6,4,5,0,4,2,4,2,2,0,1,4,2,0,0,2,1
2018,2680.0293,1,1,2,1,6,4,5,0,4,2,4,2,2,0,1,4,2,0,0,2,1
2018,953.56758,1,1,2,1,7,2,7,0,4,2,4,2,1,1,1,3,1,0,0,2,1
2018,2633.80577,2,1,2,1,4,1,1,5,2,1,2,2,2,0,1,4,2,0,0,2,2
2018,2633.80577,2,1,2,1,4,1,1,5,2,1,2,2,1,1,1,3,1,0,0,2,2
2018,2621.00288,2,1,2,1,5,2,88,0,4,2,4,2,2,0,1,4,2,1,1,2,3
2018,2076.87301,2,3,2,3,4,1,88,2,4,1,3,2,2,0,1,1,1,0,0,2,2
2018,1621.5028,1,1,2,1,2,1,2,1,2,3,3,2,2,0,1,2,1,1,1,2,4
2018,786.8441,1,1,2,1,7,2,88,1,2,2,4,2,3,5,1,4,2,0,0,2,3
2018,698.85337,2,1,2,1,6,88,3,1,2,2,4,1,1,2,1,3,1,1,2,2,3
2018,1888.79093,2,1,2,1,7,2,7,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2018,3266.02736,1,2,2,2,7,5,2,5,2,1,4,2,2,0,1,2,1,0,0,2,3
2018,3266.02736,1,2,2,2,7,5,2,5,2,1,3,2,2,0,1,4,2,0,0,2,1
2018,3266.02736,1,2,2,2,7,5,2,5,2,1,3,1,1,3,1,3,1,0,0,1,1
2018,4159.54528,2,1,1,4,7,1,5,3,4,1,6,1,2,0,1,2,1,0,0,2,3
2018,3982.1964,2,3,2,3,6,4,4,1,4,2,2,2,2,0,1,4,2,1,1,2,1
2018,3835.66645,2,3,2,3,5,2,4,5,4,1,3,1,2,0,1,4,2,0,0,2,1
2018,3835.66645,2,3,2,3,5,2,4,5,4,1,3,1,1,2,1,3,1,1,2,2,1
2018,3835.66645,2,3,2,3,5,2,4,5,4,1,3,1,1,3,1,3,1,0,0,2,1
2018,5420.65714,1,1,1,4,7,2,88,1,4,2,3,1,1,1,1,3,1,0,0,2,1
2018,2681.83586,2,1,2,1,6,4,2,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,3321.74185,1,2,2,2,5,1,5,1,4,1,4,2,3,5,1,4,2,0,0,2,1
2018,3761.74437,2,1,2,1,4,1,5,1,4,1,1,1,2,0,1,4,2,1,2,1,1
2018,4713.54167,1,1,1,4,5,1,7,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2018,1450.86394,2,1,2,1,6,1,2,4,1,1,4,2,2,0,1,4,2,1,1,2,3
2018,4498.72491,1,1,1,4,1,1,6,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2018,4498.72491,1,1,1,4,1,1,6,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2018,2638.61101,2,3,1,4,6,1,6,3,4,1,3,1,1,1,1,3,1,0,0,2,1
2018,2638.61101,2,3,1,4,6,1,6,3,4,1,3,1,1,1,1,3,1,0,0,2,1
2018,2638.61101,2,3,1,4,6,1,6,3,4,1,3,1,1,1,1,3,1,1,1,2,1
2018,4446.06365,1,1,2,1,3,1,3,1,4,1,4,2,3,5,1,2,1,0,0,2,4
2018,4446.06365,1,1,2,1,3,1,3,1,4,1,4,2,3,5,1,2,1,0,0,2,4
2018,4446.06365,1,1,2,1,3,1,3,1,4,1,4,2,3,5,1,2,1,0,0,2,4
2018,4446.06365,1,1,2,1,3,1,3,1,4,1,4,2,3,5,1,2,1,0,0,2,4
2018,3015.62067,1,1,2,1,6,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,1540.16217,2,3,2,3,7,1,88,2,3,1,3,1,2,0,1,1,1,1,1,2,3
2018,1540.16217,2,3,2,3,7,1,88,2,3,1,3,1,2,0,1,1,1,1,1,2,3
2018,4812.87087,2,1,2,1,4,1,3,3,3,1,4,2,2,0,1,4,2,0,0,2,5
2018,1776.96613,1,2,2,2,3,1,1,1,3,2,4,1,1,2,1,3,1,0,0,2,3
2018,1776.96613,1,2,2,2,3,1,1,1,3,2,4,1,1,2,1,3,1,0,0,2,3
2018,3838.22642,1,1,2,1,5,1,6,2,3,2,2,1,2,0,1,4,2,0,0,2,1
2018,966.41699,2,3,2,3,4,1,1,3,2,1,4,2,3,5,1,4,2,0,0,2,2
2018,966.41699,2,3,2,3,4,1,1,3,2,1,5,8,2,0,1,4,2,0,0,,3
2018,5010.58884,2,1,2,1,5,4,88,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2018,835.09814,2,1,2,1,5,4,88,0,2,2,1,2,2,0,1,4,2,0,0,2,1
2018,1667.39881,2,1,2,1,6,4,2,1,4,2,1,1,2,0,1,3,1,1,2,2,1
2018,13076.05944,2,1,2,1,3,1,2,3,2,1,3,1,2,0,1,2,1,1,2,1,1
2018,3707.6182,2,1,1,4,5,4,88,2,4,2,1,1,2,0,1,2,1,0,0,2,1
2018,1201.22889,1,1,2,1,6,1,2,4,2,1,4,2,2,0,1,4,2,0,0,2,3
2018,1201.22889,1,1,2,1,6,1,2,4,2,1,4,2,2,0,1,2,1,0,0,2,3
2018,1302.24469,2,1,2,1,6,2,7,1,2,3,4,1,2,0,1,4,2,0,0,2,5
2018,771.51785,1,1,2,1,7,3,7,1,2,2,4,1,2,0,1,4,2,0,0,2,4
2018,829.14857,1,1,2,1,6,1,4,1,2,2,3,1,2,0,1,4,2,0,0,1,1
2018,779.79969,2,1,2,1,5,2,7,1,2,2,4,1,2,0,1,4,2,0,0,2,3
2018,1793.53691,2,1,2,1,8,4,88,0,2,2,2,2,2,0,1,4,2,0,0,2,2
2018,1439.92005,2,1,2,1,5,2,3,1,4,1,1,1,2,0,1,4,2,1,1,2,1
2018,1439.92005,2,1,2,1,5,2,3,1,4,1,1,2,2,0,1,4,2,1,1,2,1
2018,1439.92005,2,1,2,1,5,2,3,1,4,1,1,2,2,0,1,4,2,1,1,2,1
2018,782.99517,1,1,2,1,5,5,3,1,2,2,1,2,2,0,1,4,2,1,2,2,1
2018,1117.38032,2,1,2,1,6,1,88,1,2,1,1,1,2,0,1,2,1,1,1,2,1
2018,5033.44835,2,1,2,1,4,1,5,1,2,3,3,1,2,0,1,1,1,1,1,2,3
2018,8161.49037,1,1,2,1,5,1,88,1,4,3,5,1,1,2,1,3,1,0,0,2,3
2018,1894.35562,2,1,2,1,5,1,7,2,1,1,4,2,2,0,1,1,1,0,0,2,3
2018,1667.0291,2,1,2,1,6,5,6,1,1,2,3,2,2,0,1,4,2,0,0,2,5
2018,1667.0291,2,1,2,1,6,5,6,1,1,2,3,2,2,0,1,4,2,0,0,2,5
2018,3466.96626,2,2,2,2,5,1,5,1,1,1,4,2,2,0,2,5,3,0,0,2,1
2018,2052.67801,2,1,2,1,8,4,5,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2018,3740.80083,2,3,2,3,6,2,7,1,4,2,6,1,3,5,2,5,3,0,0,1,3
2018,2658.78715,1,3,2,3,4,1,1,5,4,1,4,2,2,0,1,4,2,0,0,2,1
2018,2761.38795,2,1,2,1,6,2,7,1,4,1,4,1,1,2,1,3,1,0,0,2,1
2018,2596.28163,2,1,2,1,8,3,88,5,4,1,6,1,2,0,2,5,3,0,0,2,3
2018,3546.61659,2,1,1,4,8,2,5,0,4,2,4,1,3,5,1,4,2,0,0,2,1
2018,3197.26361,1,1,1,4,8,2,5,0,4,2,4,1,3,5,1,4,2,0,0,2,1
2018,3905.70754,2,1,2,1,5,4,5,0,4,2,6,1,2,0,1,1,1,0,0,2,2
2018,5337.9243,2,1,1,4,2,1,3,5,4,1,4,2,2,0,1,4,2,0,0,2,1
2018,2375.1965,2,1,2,1,8,3,5,1,4,1,4,1,3,5,1,4,2,0,0,2,5
2018,3357.55624,1,1,2,1,7,4,6,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,3080.17838,2,1,2,1,7,4,88,2,4,1,4,1,1,1,1,3,1,1,2,2,3
2018,1300.45739,1,2,2,2,6,5,2,5,1,1,5,2,1,3,1,3,1,0,0,2,1
2018,1000.00563,1,1,2,1,6,4,6,1,1,2,4,2,2,0,1,4,2,0,0,2,5
2018,4473.04881,1,1,1,4,6,5,4,5,1,1,4,2,2,0,1,4,2,0,0,2,5
2018,2458.60215,2,1,2,1,5,2,6,5,3,1,4,1,2,0,1,4,2,0,0,2,3
2018,2281.74976,1,2,2,2,6,2,4,5,3,1,3,2,1,1,1,3,1,0,0,2,1
2018,2039.42385,1,3,2,3,6,2,88,2,3,2,4,1,1,1,1,3,1,0,0,2,5
2018,2671.91723,1,1,2,1,6,2,7,0,3,2,2,1,2,0,1,4,2,0,0,2,1
2018,2833.82817,2,1,2,1,6,4,2,1,3,3,3,1,2,0,1,4,2,1,1,2,1
2018,7005.73548,1,3,2,3,7,1,3,5,1,1,3,2,2,0,1,4,2,0,0,2,1
2018,1167.62258,1,3,2,3,7,1,3,5,1,1,3,1,1,2,1,3,1,1,2,2,1
2018,2467.64693,2,1,2,1,5,1,4,1,3,1,4,1,2,0,1,4,2,0,0,2,3
2018,10657.87452,2,1,2,1,5,2,6,0,3,3,2,2,2,0,1,4,2,0,0,2,1
2018,1776.31242,2,1,2,1,5,2,6,0,3,3,2,2,1,3,1,3,1,0,0,2,1
2018,855.22052,1,1,2,1,5,1,4,1,3,1,3,1,2,0,1,4,2,1,2,2,2
2018,867.07571,2,1,2,1,7,4,6,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2018,828.36411,2,1,2,1,5,1,7,0,3,2,3,1,2,0,1,4,2,0,0,2,3
2018,1355.94877,1,1,2,1,1,1,88,4,2,1,3,1,2,0,1,4,2,0,0,2,4
2018,1355.94877,1,1,2,1,1,1,88,4,2,1,3,1,2,0,1,4,2,0,0,2,4
2018,3608.74885,1,3,2,3,3,1,1,1,2,2,2,1,3,5,1,4,2,0,0,2,5
2018,2060.01282,1,1,2,1,7,2,7,2,2,2,4,1,2,0,1,4,2,1,1,1,5
2018,20600.1282,1,1,2,1,7,2,7,2,2,2,4,1,2,0,1,4,2,0,0,2,5
2018,2722.13061,2,1,2,1,5,5,5,5,4,1,4,1,1,1,1,3,1,0,0,2,3
2018,1360.00098,2,1,2,1,5,1,4,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2018,1159.33442,2,1,1,4,6,2,5,4,4,1,2,1,2,0,1,4,2,1,2,2,2
2018,3677.9361,1,1,2,1,3,1,6,5,4,1,6,2,1,3,1,3,1,0,0,2,2
2018,17362.6331,2,1,1,4,5,4,5,2,4,1,1,1,2,0,1,4,2,0,0,2,1
2018,1453.25244,1,2,2,2,4,1,3,5,4,1,4,1,2,0,1,4,2,0,0,2,3
2018,3593.7108,1,1,2,1,7,4,4,1,1,1,4,2,3,5,1,4,2,0,0,2,1
2018,1653.60485,1,1,2,1,7,2,2,1,1,2,1,2,1,4,1,3,1,0,0,2,2
2018,1653.60485,1,1,2,1,7,2,2,1,1,2,1,2,2,0,1,4,2,0,0,2,2
2018,1653.60485,1,1,2,1,7,2,2,1,1,2,1,2,1,4,1,3,1,1,1,2,2
2018,2654.64393,2,3,2,3,6,2,88,1,4,1,4,2,2,0,1,4,2,0,0,1,3
2018,3640.54724,2,1,2,1,6,4,3,1,3,2,6,2,2,0,1,4,2,0,0,2,1
2018,2475.07156,2,2,2,2,6,1,5,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,6815.02692,1,2,2,2,5,1,2,1,3,3,4,1,1,3,1,3,1,0,0,2,3
2018,1494.72802,2,1,2,1,8,2,2,0,1,2,1,1,2,0,1,4,2,0,0,2,1
